Date,Price,Bathrooms,Bathrooms (bin),Bedrooms,Bedrooms (bin),Condition,Floors,Grade,Id,Lat,Long,Price (bin),Sqft Living,Sqft Lot,View,Waterfront,Yr Built,Zipcode
4/13/2015,340000,2.5,2.4,4,3.9,Average,2,7,2517010120,47.4006,-122.162,319K,"2,450","6,941",No View,No,2006,98042
4/3/2015,360000,2.5,2.4,4,3.9,Average,2,7,9478500770,47.367,-122.115,354K,"2,570","4,557",No View,No,2009,98042
4/16/2015,285000,2.5,2.4,4,3.9,Average,2,7,3832070040,47.3365,-122.051,283K,"1,996","4,547",No View,No,2009,98042
4/29/2015,316475,2.5,2.4,4,3.9,Average,2,7,9478550430,47.3686,-122.117,283K,"1,740","4,642",No View,No,2012,98042
4/10/2015,445000,2.5,2.4,4,3.9,Average,2,7,3955900910,47.4802,-122.189,425K,"2,760","8,558",No View,No,2001,98056
4/23/2015,359000,2.5,2.4,4,3.9,Average,2,7,4307300520,47.4819,-122.182,354K,"2,160","4,500",No View,No,2002,98056
4/8/2015,315000,2.5,2.4,4,3.9,Average,2,7,8809200070,47.515,-122.164,283K,"1,970","5,190",No View,No,2002,98059
4/9/2015,530000,2.5,2.4,4,3.9,Average,2,7,2407900200,47.479,-122.129,496K,"2,950","4,836",No View,No,2006,98059
4/28/2015,440000,2.5,2.4,4,3.9,Average,2,7,3448740250,47.491,-122.153,425K,"2,730","4,526",No View,No,2009,98059
4/29/2015,418500,2.5,2.4,4,3.9,Average,2,7,3448740360,47.4907,-122.152,390K,"2,190","4,866",No View,No,2009,98059
4/13/2015,475000,2.5,2.4,4,3.9,Average,2,7,4187000250,47.4928,-122.149,460K,"2,500","4,500",No View,No,2010,98059
4/8/2015,485500,2.5,2.4,4,3.9,Average,2,7,7852030240,47.532,-121.88,460K,"2,320","3,974",No View,No,1999,98065
4/6/2015,430000,2.5,2.4,4,3.9,Average,2,7,7853210060,47.5319,-121.85,425K,"2,070","4,310",No View,No,2004,98065
4/9/2015,450000,2.5,2.4,4,3.9,Average,2,7,7852180430,47.531,-121.854,425K,"2,070","3,982",No View,No,2004,98065
4/9/2015,451000,2.5,2.4,4,3.9,Average,2,7,7853302180,47.5415,-121.883,425K,"2,320","5,375",No View,No,2006,98065
4/21/2015,489000,2.5,2.4,4,3.9,Average,2,7,7853300970,47.5396,-121.889,460K,"2,170","4,587",No View,No,2006,98065
4/27/2015,663000,2.5,2.4,4,3.9,Average,2,7,6127010890,47.5927,-122.006,638K,"3,570","6,246",No View,No,2005,98075
4/29/2015,400000,2.5,2.4,4,3.9,Average,2,7,1921069068,47.2953,-122.097,390K,"3,030","180,263",No View,No,1987,98092
4/23/2015,464950,2.5,2.4,4,3.9,Average,2,7,1773100310,47.559,-122.365,460K,"1,640","6,000",No View,No,2011,98106
4/17/2015,350000,2.5,2.4,4,3.9,Average,2,7,3333000745,47.5437,-122.283,319K,"1,660","2,500",No View,No,2007,98118
4/21/2015,435000,2.5,2.4,4,3.9,Average,2,7,8122101115,47.5365,-122.37,425K,"2,180","6,500",No View,No,1945,98126
4/12/2015,407500,2.5,2.4,4,3.9,Average,2,7,2644300005,47.7776,-122.352,390K,"1,900","9,075",No View,No,1988,98133
4/16/2015,415000,2.5,2.4,4,3.9,Average,2,7,9323000010,47.4292,-122.328,390K,"2,670","8,279",No View,No,1999,98148
4/21/2015,269000,2.5,2.4,4,3.9,Average,2,7,6600490250,47.362,-122.309,248K,"2,060","3,608",No View,No,2004,98198
4/20/2015,361500,2.75,2.4,4,3.9,Average,2,7,705710290,47.3804,-122.027,354K,"2,190","6,740",No View,No,1995,98038
4/9/2015,315000,3,2.4,4,3.9,Average,2,7,8581400345,47.2959,-122.225,283K,"2,210","4,191",No View,No,2004,98002
4/22/2015,490000,3,2.4,4,3.9,Average,2,7,7852100110,47.5298,-121.88,460K,"2,640","5,267",No View,No,2001,98065
4/23/2015,385000,3,2.4,4,3.9,Average,2,7,1953400045,47.3935,-122.3,354K,"2,253","7,700",No View,No,1957,98198
4/27/2015,499000,3.75,3.2,4,3.9,Average,2,7,6450300840,47.7326,-122.342,496K,"2,560","5,250",No View,No,1963,98133
4/16/2015,920000,1.5,0.8,4,3.9,Average,2,8,2158900290,47.6376,-122.307,886K,"1,850","3,600",No View,No,1929,98112
4/8/2015,701000,1.5,0.8,4,3.9,Average,2,8,5266300140,47.5575,-122.279,673K,"1,840","10,080",No View,No,1907,98118
4/23/2015,730000,1.5,0.8,4,3.9,Average,2,8,8083400066,47.6065,-122.291,708K,"2,340","5,000",No View,No,1912,98122
4/13/2015,602500,1.75,1.6,4,3.9,Average,2,8,7525420150,47.5755,-122.033,602K,"2,190","41,000",No View,No,1980,98075
4/29/2015,570000,2,1.6,4,3.9,Average,2,8,824069156,47.5851,-122.072,567K,"2,000","46,902",No View,No,1978,98075
4/27/2015,700000,2,1.6,4,3.9,Average,2,8,3131200640,47.6593,-122.327,673K,"1,830","4,590",No View,No,1908,98105
4/28/2015,335000,2.25,1.6,4,3.9,Average,2,8,9264901490,47.3112,-122.339,319K,"3,220","7,889",No View,No,1978,98023
4/3/2015,800000,2.25,1.6,4,3.9,Average,2,8,7524950540,47.5593,-122.082,779K,"2,120","9,921",No View,No,1981,98027
4/6/2015,625000,2.25,1.6,4,3.9,Average,2,8,6891800250,47.7685,-122.257,602K,"3,230","9,935",No View,No,1986,98028
4/21/2015,535000,2.25,1.6,4,3.9,Average,2,8,3905100380,47.5699,-122.006,531K,"1,860","3,766",No View,No,1995,98029
4/22/2015,320000,2.25,1.6,4,3.9,Average,2,8,2310030510,47.354,-122.047,319K,"1,550","7,579",No View,No,1993,98038
4/30/2015,600000,2.25,1.6,4,3.9,Average,2,8,9238430430,47.7713,-122.129,567K,"2,260","43,847",No View,No,1982,98072
4/1/2015,546200,2.25,1.6,4,3.9,Average,2,8,8078410250,47.6364,-122.03,531K,"2,090","8,579",No View,No,1987,98074
4/20/2015,905000,2.25,1.6,4,3.9,Average,2,8,9187200275,47.6027,-122.295,886K,"2,240","5,000",No View,No,1900,98122
4/30/2015,367950,2.5,2.4,4,3.9,Average,2,8,7967900150,47.3511,-122.287,354K,"3,030","9,500",No View,No,1989,98001
4/2/2015,205000,2.5,2.4,4,3.9,Average,2,8,6601200250,47.2607,-122.25,177K,"1,767","4,500",No View,No,2006,98001
4/3/2015,331210,2.5,2.4,4,3.9,Average,2,8,3751600784,47.2911,-122.266,319K,"2,240","4,800",No View,No,2014,98001
4/8/2015,275000,2.5,2.4,4,3.9,Average,2,8,7338220200,47.3363,-122.215,248K,"2,150","3,721",No View,No,2007,98002
4/9/2015,360000,2.5,2.4,4,3.9,Average,2,8,5205000020,47.2721,-122.293,354K,"2,610","7,333",No View,No,1988,98003
4/3/2015,325000,2.5,2.4,4,3.9,Average,2,8,7212650510,47.267,-122.31,319K,"1,830","7,762",No View,No,1993,98003
4/22/2015,645000,2.5,2.4,4,3.9,Average,2,8,3447000100,47.5715,-122.128,638K,"2,250","10,696",No View,No,1996,98006
4/14/2015,471000,2.5,2.4,4,3.9,Average,2,8,8161020060,47.6458,-121.904,460K,"2,040","21,781",No View,No,1994,98014
4/19/2015,410500,2.5,2.4,4,3.9,Average,2,8,8658300510,47.6492,-121.908,390K,"1,980","5,000",No View,No,2008,98014
4/29/2015,300000,2.5,2.4,4,3.9,Average,2,8,6837820330,47.3093,-122.345,283K,"2,450","8,932",No View,No,1990,98023
4/15/2015,349000,2.5,2.4,4,3.9,Average,2,8,1895450200,47.2923,-122.357,319K,"2,190","7,294",No View,No,2003,98023
4/17/2015,605000,2.5,2.4,4,3.9,Average,2,8,8562750550,47.5399,-122.07,602K,"2,520","3,980",No View,No,2004,98027
4/10/2015,515000,2.5,2.4,4,3.9,Average,2,8,2140700190,47.735,-122.244,496K,"1,850","9,248",No View,No,1997,98028
4/13/2015,493000,2.5,2.4,4,3.9,Average,2,8,4019500160,47.773,-122.265,460K,"2,070","4,270",No View,No,2010,98028
4/9/2015,517500,2.5,2.4,4,3.9,Average,2,8,3905100610,47.5696,-122.004,496K,"1,520","3,370",No View,No,1994,98029
4/28/2015,689500,2.5,2.4,4,3.9,Average,2,8,2597490750,47.5431,-122.011,673K,"2,050","2,772",No View,No,2013,98029
4/13/2015,339950,2.5,2.4,4,3.9,Average,2,8,1330290160,47.3642,-122.174,319K,"2,260","6,086",No View,No,1999,98030
4/14/2015,325000,2.5,2.4,4,3.9,Average,2,8,5003600080,47.3649,-122.194,319K,"2,200","7,719",No View,No,2000,98030
4/15/2015,320000,2.5,2.4,4,3.9,Average,2,8,5003600120,47.3641,-122.193,319K,"2,110","6,295",No View,No,2000,98030
4/13/2015,372000,2.5,2.4,4,3.9,Average,2,8,8035600290,47.4124,-122.204,354K,"2,500","8,215",No View,No,1990,98031
4/13/2015,885000,2.5,2.4,4,3.9,Average,2,8,1245000438,47.6916,-122.203,850K,"2,620","9,157",No View,No,1996,98033
4/27/2015,750000,2.5,2.4,4,3.9,Average,2,8,2540820010,47.7199,-122.246,744K,"2,930","8,641",No View,No,2010,98034
4/2/2015,350000,2.5,2.4,4,3.9,Average,2,8,2215901650,47.3528,-122.057,319K,"2,140","7,095",No View,No,1992,98038
4/10/2015,425000,2.5,2.4,4,3.9,Average,2,8,8857640040,47.3869,-122.033,390K,"2,400","6,053",No View,No,2001,98038
4/23/2015,354000,2.5,2.4,4,3.9,Average,2,8,9406570350,47.3773,-122.029,319K,"2,340","5,420",No View,No,2003,98038
4/9/2015,549950,2.5,2.4,4,3.9,Average,2,8,5104511730,47.3526,-122.012,531K,"3,780","6,800",No View,No,2004,98038
4/30/2015,356000,2.5,2.4,4,3.9,Average,2,8,6699940120,47.3457,-122.041,354K,"2,470","5,074",No View,No,2004,98038
4/13/2015,359900,2.5,2.4,4,3.9,Average,2,8,6699940320,47.3451,-122.04,354K,"2,600","5,188",No View,No,2005,98038
4/7/2015,479000,2.5,2.4,4,3.9,Average,2,8,7215420370,47.3389,-122.066,460K,"2,370","30,378",No View,No,1996,98042
4/14/2015,350000,2.5,2.4,4,3.9,Average,2,8,6004510240,47.351,-122.146,319K,"2,530","10,155",No View,No,1998,98042
4/8/2015,295000,2.5,2.4,4,3.9,Average,2,8,6600350140,47.3542,-122.137,283K,"2,030","5,754",No View,No,2001,98042
4/14/2015,399950,2.5,2.4,4,3.9,Average,2,8,8562890370,47.3781,-122.126,390K,"3,110","5,868",No View,No,2001,98042
4/7/2015,386500,2.5,2.4,4,3.9,Average,2,8,8562890430,47.3782,-122.125,354K,"3,110","5,048",No View,No,2002,98042
4/16/2015,300000,2.5,2.4,4,3.9,Average,2,8,2799800750,47.3666,-122.122,283K,"2,500","4,750",No View,No,2003,98042
4/8/2015,332000,2.5,2.4,4,3.9,Average,2,8,6654700240,47.3809,-122.097,319K,"1,980","6,566",No View,No,2004,98042
4/10/2015,454950,2.5,2.4,4,3.9,Average,2,8,1327600190,47.3731,-122.159,425K,"2,413","5,701",No View,No,2014,98042
4/20/2015,485000,2.5,2.4,4,3.9,Average,2,8,2607760700,47.4832,-121.799,460K,"2,400","10,364",No View,No,1995,98045
4/7/2015,729000,2.5,2.4,4,3.9,Average,2,8,3396830310,47.7177,-122.104,708K,"2,450","27,081",No View,No,1985,98052
4/21/2015,790100,2.5,2.4,4,3.9,Average,2,8,7525570020,47.6496,-122.114,779K,"2,590","9,341",No View,No,1985,98052
4/29/2015,638500,2.5,2.4,4,3.9,Average,2,8,2526059046,47.704,-122.101,638K,"1,980","6,568",No View,No,2004,98052
4/24/2015,750000,2.5,2.4,4,3.9,Average,2,8,9526600090,47.7073,-122.114,744K,"2,680","4,548",No View,No,2009,98052
4/7/2015,682000,2.5,2.4,4,3.9,Average,2,8,7273100026,47.7066,-122.08,673K,"2,390","53,941",No View,No,1989,98053
4/26/2015,731500,2.5,2.4,4,3.9,Average,2,8,7203190110,47.6945,-122.018,708K,"2,650","4,644",No View,No,2013,98053
4/27/2015,364950,2.5,2.4,4,3.9,Average,2,8,1565950030,47.4309,-122.191,354K,"1,930","6,957",No View,No,1995,98055
4/8/2015,635000,2.5,2.4,4,3.9,Average,2,8,6388930170,47.5284,-122.173,602K,"2,070","11,286",No View,No,1996,98056
4/29/2015,449999,2.5,2.4,4,3.9,Average,2,8,5592050080,47.5042,-122.193,425K,"1,950","4,947",No View,No,2000,98056
4/9/2015,410000,2.5,2.4,4,3.9,Average,2,8,7227502075,47.4915,-122.183,390K,"2,070","6,180",No View,No,2007,98056
4/1/2015,455950,2.5,2.4,4,3.9,Average,2,8,923059259,47.4917,-122.17,425K,"2,720","5,771",No View,No,2015,98056
4/16/2015,333000,2.5,2.4,4,3.9,Average,2,8,2473411130,47.4478,-122.128,319K,"2,100","7,208",No View,No,1974,98058
4/22/2015,364950,2.5,2.4,4,3.9,Average,2,8,9558020840,47.4496,-122.12,354K,"2,070","2,992",No View,No,2002,98058
4/23/2015,390000,2.5,2.4,4,3.9,Average,2,8,9558010300,47.4507,-122.12,390K,"1,940","3,864",No View,No,2003,98058
4/14/2015,380000,2.5,2.4,4,3.9,Average,2,8,9558050780,47.4583,-122.118,354K,"1,940","3,200",No View,No,2004,98058
4/10/2015,454200,2.5,2.4,4,3.9,Average,2,8,3449900090,47.4977,-122.163,425K,"2,630","5,379",No View,No,2004,98059
4/9/2015,576000,2.5,2.4,4,3.9,Average,2,8,9211010330,47.495,-122.149,567K,"3,340","6,924",No View,No,2009,98059
4/30/2015,535000,2.5,2.4,4,3.9,Average,2,8,9211010440,47.4956,-122.151,531K,"3,250","6,933",No View,No,2009,98059
4/21/2015,487275,2.5,2.4,4,3.9,Average,2,8,7852040080,47.5344,-121.877,460K,"2,400","3,986",No View,No,1999,98065
4/24/2015,585000,2.5,2.4,4,3.9,Average,2,8,7852010510,47.538,-121.87,567K,"2,910","6,250",No View,No,1999,98065
4/21/2015,695000,2.5,2.4,4,3.9,Average,2,8,7852140170,47.5405,-121.882,673K,"2,830","14,538",No View,No,2003,98065
4/17/2015,679975,2.5,2.4,4,3.9,Average,2,8,7853250070,47.5384,-121.88,673K,"3,830","4,644",No View,No,2004,98065
4/17/2015,600000,2.5,2.4,4,3.9,Average,2,8,7852190630,47.5383,-121.878,567K,"2,710","6,474",No View,No,2004,98065
4/22/2015,675000,2.5,2.4,4,3.9,Average,2,8,1854900430,47.6122,-122.009,673K,"2,990","5,400",No View,No,2005,98074
4/21/2015,712000,2.5,2.4,4,3.9,Average,2,8,5406500430,47.5975,-122.038,708K,"2,730","4,385",No View,No,2001,98075
4/27/2015,585000,2.5,2.4,4,3.9,Average,2,8,7197800020,47.5973,-122.034,567K,"2,250","4,119",No View,No,2001,98075
4/14/2015,643000,2.5,2.4,4,3.9,Average,2,8,4221250010,47.5894,-122.017,638K,"2,518","4,663",No View,No,2005,98075
4/30/2015,346300,2.5,2.4,4,3.9,Average,2,8,4136890560,47.2634,-122.211,319K,"2,590","11,018",No View,No,1998,98092
4/22/2015,298000,2.5,2.4,4,3.9,Average,2,8,2798600120,47.3293,-122.205,283K,"1,960","11,798",No View,No,1999,98092
4/15/2015,325000,2.5,2.4,4,3.9,Average,2,8,1402950450,47.3337,-122.189,319K,"2,040","5,472",No View,No,2003,98092
4/17/2015,395000,2.5,2.4,4,3.9,Average,2,8,3814800280,47.3249,-122.187,390K,"2,810","10,951",No View,No,2003,98092
4/7/2015,388500,2.5,2.4,4,3.9,Average,2,8,5137800130,47.3255,-122.164,354K,"2,718","6,197",No View,No,2006,98092
4/21/2015,790000,2.5,2.4,4,3.9,Average,2,8,9319800050,47.5605,-122.396,779K,"2,650","5,000",No View,No,2007,98116
4/14/2015,685000,2.5,2.4,4,3.9,Average,2,8,2461900375,47.5536,-122.383,673K,"2,770","6,000",No View,No,1993,98136
4/1/2015,550000,2.5,2.4,4,3.9,Average,2,8,4213910030,47.7667,-122.33,531K,"1,670","5,116",No View,No,1999,98155
4/23/2015,200000,2.75,2.4,4,3.9,Average,2,8,7575610170,47.3541,-122.303,177K,"2,210","13,235",No View,No,1988,98003
4/22/2015,797000,2.75,2.4,4,3.9,Average,2,8,4038500210,47.6155,-122.121,779K,"2,650","8,610",No View,No,1959,98008
4/21/2015,564500,2.75,2.4,4,3.9,Average,2,8,2787250240,47.7302,-121.974,531K,"3,100","14,568",No View,No,1995,98019
4/29/2015,619990,2.75,2.4,4,3.9,Average,2,8,255470030,47.7748,-122.244,602K,"2,630","4,501",No View,No,2015,98028
4/20/2015,800000,2.75,2.4,4,3.9,Average,2,8,9526600250,47.7068,-122.112,779K,"3,010","7,427",No View,No,2010,98052
4/17/2015,540000,2.75,2.4,4,3.9,Average,2,8,5126310060,47.4868,-122.141,531K,"2,830","7,334",No View,No,2005,98059
4/16/2015,600000,2.75,2.4,4,3.9,Average,2,8,847100046,47.4865,-122.143,567K,"3,110","11,225",No View,No,2012,98059
4/16/2015,710000,2.75,2.4,4,3.9,Average,2,8,7960100220,47.6093,-122.297,708K,"2,460","3,600",No View,No,1907,98122
4/27/2015,679990,2.75,2.4,4,3.9,Average,2,8,5727500006,47.7521,-122.334,673K,"3,320","8,653",No View,No,2014,98133
4/1/2015,370228,3,2.4,4,3.9,Average,2,8,7967000130,47.3525,-122.275,354K,"2,050","4,000",No View,No,2014,98001
4/6/2015,500000,3,2.4,4,3.9,Average,2,8,3818400050,47.7721,-122.235,496K,"2,450","4,668",No View,No,2004,98028
4/8/2015,530000,3,2.4,4,3.9,Average,2,8,9578060370,47.7727,-122.237,496K,"2,290","5,105",No View,No,2012,98028
4/22/2015,331000,3,2.4,4,3.9,Average,2,8,9414700020,47.3623,-122.199,319K,"2,483","5,701",No View,No,2005,98030
4/29/2015,360000,3,2.4,4,3.9,Average,2,8,1858600042,47.3627,-122.199,354K,"2,483","6,870",No View,No,2005,98030
4/20/2015,412000,3,2.4,4,3.9,Average,2,8,5104512070,47.3533,-122.015,390K,"2,430","7,242",No View,No,2003,98038
4/23/2015,710200,3,2.4,4,3.9,Average,2,8,3528900770,47.6397,-122.345,708K,"1,670","2,642",No View,No,2008,98109
4/3/2015,635000,3,2.4,4,3.9,Average,2,8,5499200060,47.6807,-122.291,602K,"2,100","3,800",No View,No,1972,98115
4/9/2015,622950,3.25,3.2,4,3.9,Average,2,8,7853270520,47.5457,-121.881,602K,"3,030","7,644",No View,No,2006,98065
4/17/2015,590000,3.5,3.2,4,3.9,Average,2,8,5631500868,47.7466,-122.242,567K,"3,100","15,842",No View,No,1996,98028
4/2/2015,550000,3.5,3.2,4,3.9,Average,2,8,1725059252,47.6585,-122.186,531K,"2,770","24,140",No View,No,1967,98033
4/8/2015,495000,3.5,3.2,4,3.9,Average,2,8,1776230190,47.5049,-122.155,460K,"3,170","3,858",No View,No,2008,98059
4/27/2015,870000,3.5,3.2,4,3.9,Average,2,8,2919700735,47.6886,-122.364,850K,"2,780","3,100",No View,No,2014,98117
4/22/2015,342000,2.25,1.6,4,3.9,Average,2,9,731500170,47.3594,-122.201,319K,"1,964","3,541",No View,No,2013,98030
4/17/2015,603000,2.25,1.6,4,3.9,Average,2,9,7504010480,47.6386,-122.058,602K,"2,110","11,155",No View,No,1975,98074
4/13/2015,700000,2.25,1.6,4,3.9,Average,2,9,2251500270,47.612,-122.064,673K,"2,690","15,000",No View,No,1978,98074
4/21/2015,660000,2.25,1.6,4,3.9,Average,2,9,7504020970,47.6316,-122.05,638K,"3,180","13,653",No View,No,1978,98074
4/14/2015,765000,2.25,1.6,4,3.9,Average,2,9,3052700385,47.679,-122.375,744K,"2,030","2,222",No View,No,2015,98117
4/16/2015,424000,2.5,2.4,4,3.9,Average,2,9,3304030140,47.344,-122.269,390K,"2,650","8,685",No View,No,2006,98001
4/21/2015,480000,2.5,2.4,4,3.9,Average,2,9,3304030220,47.3444,-122.269,460K,"2,940","9,172",No View,No,2006,98001
4/26/2015,499160,2.5,2.4,4,3.9,Average,2,9,8956200990,47.2904,-122.264,496K,"2,628","11,466",No View,No,2014,98001
4/9/2015,620000,2.5,2.4,4,3.9,Average,2,9,203600470,47.6612,-121.955,602K,"2,690","32,780",No View,No,1998,98014
4/27/2015,695000,2.5,2.4,4,3.9,Average,2,9,3904920730,47.5677,-122.013,673K,"2,960","10,760",No View,No,1987,98029
4/27/2015,846450,2.5,2.4,4,3.9,Average,2,9,1150900080,47.5596,-122.016,815K,"3,710","7,491",No View,No,2003,98029
4/28/2015,742500,2.5,2.4,4,3.9,Average,2,9,3629980440,47.5524,-121.991,708K,"2,620","4,400",No View,No,2004,98029
4/21/2015,775000,2.5,2.4,4,3.9,Average,2,9,3630200520,47.5416,-121.994,744K,"2,580","5,787",No View,No,2007,98029
4/3/2015,372000,2.5,2.4,4,3.9,Average,2,9,4224100030,47.3893,-122.216,354K,"2,520","9,604",No View,No,1990,98031
4/23/2015,799900,2.5,2.4,4,3.9,Average,2,9,3982700250,47.689,-122.196,779K,"3,030","7,800",No View,No,1991,98033
4/3/2015,489000,2.5,2.4,4,3.9,Average,2,9,9406540130,47.3766,-122.027,460K,"3,910","8,442",No View,No,2000,98038
4/24/2015,660000,2.5,2.4,4,3.9,Average,2,9,2723069146,47.4475,-122.034,638K,"3,170","186,436",No View,No,2000,98038
4/16/2015,419000,2.5,2.4,4,3.9,Average,2,9,9406700180,47.3657,-122.034,390K,"3,190","4,980",No View,No,2005,98038
4/30/2015,426500,2.5,2.4,4,3.9,Average,2,9,5416500660,47.3597,-122.04,425K,"2,960","4,640",No View,No,2005,98038
4/8/2015,431000,2.5,2.4,4,3.9,Average,2,9,2781230080,47.3473,-122.03,425K,"3,040","6,000",No View,No,2007,98038
4/15/2015,499000,2.5,2.4,4,3.9,Average,2,9,3303860460,47.3696,-122.058,496K,"3,100","5,700",No View,No,2011,98038
4/13/2015,781000,2.5,2.4,4,3.9,Average,2,9,3275850020,47.691,-122.105,779K,"2,590","8,571",No View,No,1988,98052
4/14/2015,803000,2.5,2.4,4,3.9,Average,2,9,4249000100,47.6692,-122.136,779K,"2,790","7,673",No View,No,1989,98052
4/13/2015,840000,2.5,2.4,4,3.9,Average,2,9,9113200250,47.6835,-122.161,815K,"2,480","4,602",No View,No,2000,98052
4/21/2015,890000,2.5,2.4,4,3.9,Average,2,9,3825310720,47.7065,-122.13,886K,"2,930","9,158",No View,No,2005,98052
4/23/2015,894000,2.5,2.4,4,3.9,Average,2,9,3121500150,47.6734,-122.026,886K,"3,800","22,029",No View,No,1993,98053
4/15/2015,785000,2.5,2.4,4,3.9,Average,2,9,2215800050,47.6969,-122.046,779K,"3,440","56,192",No View,No,1994,98053
4/14/2015,600000,2.5,2.4,4,3.9,Average,2,9,4113800300,47.534,-122.18,567K,"2,420","7,744",No View,No,1994,98056
4/13/2015,555000,2.5,2.4,4,3.9,Average,2,9,7954300620,47.5214,-122.191,531K,"2,450","5,079",No View,No,2001,98056
4/30/2015,615000,2.5,2.4,4,3.9,Average,2,9,7954310210,47.5213,-122.193,602K,"3,010","6,903",No View,No,2001,98056
4/24/2015,745000,2.5,2.4,4,3.9,Average,2,9,3342100421,47.5187,-122.208,744K,"3,170","5,100",No View,No,2012,98056
4/3/2015,405000,2.5,2.4,4,3.9,Average,2,9,2472920140,47.438,-122.152,390K,"2,620","9,359",No View,No,1987,98058
4/7/2015,425000,2.5,2.4,4,3.9,Average,2,9,9558020600,47.448,-122.121,390K,"2,460","5,440",No View,No,2003,98058
4/6/2015,438800,2.5,2.4,4,3.9,Average,2,9,9558040230,47.4541,-122.117,425K,"2,770","4,432",No View,No,2004,98058
4/1/2015,507950,2.5,2.4,4,3.9,Average,2,9,5169700132,47.5079,-122.158,496K,"2,630","6,283",No View,No,2006,98059
4/20/2015,650000,2.5,2.4,4,3.9,Average,2,9,8029770410,47.5075,-122.148,638K,"3,160","8,530",No View,No,2006,98059
4/16/2015,610000,2.5,2.4,4,3.9,Average,2,9,7853220120,47.531,-121.86,602K,"2,950","9,010",No View,No,2004,98065
4/30/2015,685000,2.5,2.4,4,3.9,Average,2,9,7853301570,47.5431,-121.886,673K,"3,550","10,968",No View,No,2006,98065
4/29/2015,840000,2.5,2.4,4,3.9,Average,2,9,326069164,47.7625,-122.025,815K,"3,450","43,216",No View,No,2000,98072
4/27/2015,613500,2.5,2.4,4,3.9,Average,2,9,2738630040,47.773,-122.16,602K,"3,020","6,068",No View,No,2006,98072
4/9/2015,680000,2.5,2.4,4,3.9,Average,2,9,2738640310,47.774,-122.162,673K,"3,490","3,677",No View,No,2007,98072
4/9/2015,644000,2.5,2.4,4,3.9,Average,2,9,2738640040,47.773,-122.161,638K,"3,310","4,839",No View,No,2007,98072
4/29/2015,769000,2.5,2.4,4,3.9,Average,2,9,8651610660,47.6374,-122.064,744K,"2,440","6,733",No View,No,1999,98074
4/16/2015,878000,2.5,2.4,4,3.9,Average,2,9,1853081060,47.5925,-122.058,850K,"3,810","7,728",No View,No,2007,98074
4/21/2015,630000,2.5,2.4,4,3.9,Average,2,9,305000310,47.5855,-122.031,602K,"2,540","8,706",No View,No,1997,98075
4/24/2015,635000,2.5,2.4,4,3.9,Average,2,9,8691310420,47.5912,-121.986,602K,"2,500","10,215",No View,No,1998,98075
4/2/2015,790000,2.5,2.4,4,3.9,Average,2,9,3530200020,47.768,-122.092,779K,"3,020","36,893",No View,No,1986,98077
4/20/2015,623000,2.5,2.4,4,3.9,Average,2,9,7214780050,47.774,-122.08,602K,"2,710","49,044",No View,No,1988,98077
4/17/2015,595000,2.5,2.4,4,3.9,Average,2,9,7214780020,47.774,-122.077,567K,"2,360","43,017",No View,No,1989,98077
4/29/2015,805000,2.5,2.4,4,3.9,Average,2,9,8565000030,47.7673,-122.1,779K,"3,450","33,460",No View,No,1997,98077
4/30/2015,449500,2.5,2.4,4,3.9,Average,2,9,2817910030,47.3109,-122.097,425K,"2,410","55,931",No View,No,1989,98092
4/24/2015,340000,2.5,2.4,4,3.9,Average,2,9,7300400320,47.333,-122.172,319K,"2,810","6,481",No View,No,1998,98092
4/28/2015,425996,2.5,2.4,4,3.9,Average,2,9,3845101070,47.2596,-122.194,425K,"2,568","5,000",No View,No,2014,98092
4/27/2015,967000,2.5,2.4,4,3.9,Average,2,9,5100403882,47.6961,-122.316,956K,"3,100","7,250",No View,No,2010,98115
4/21/2015,925000,2.5,2.4,4,3.9,Average,2,9,7588700080,47.688,-122.379,921K,"3,350","4,501",No View,No,2002,98117
4/7/2015,845000,2.5,2.4,4,3.9,Average,2,9,5351200280,47.6144,-122.283,815K,"2,390","5,071",No View,No,1988,98122
4/16/2015,838000,2.5,2.4,4,3.9,Average,2,9,7936000463,47.5535,-122.395,815K,"2,560","7,210",No View,No,2006,98136
